time,id,answer,title
1629010983.774,am_09,2,Right now I feel Afraid
1629010985.49,am_10,1,Right now I feel Nervous
1629010987.48,am_11,1,Right now I feel Upset
1629010989.114,am_12,1,Right now I feel Hostile
1629010991.026,am_13,2,Right now I feel Ashamed
1629010992.847,am_14,1,Right now I feel Stressed
1629010994.23,am_15,1,Right now I feel Distracted
1629013962.023,dq_01,1,Right now I feel Active
1629013963.774,dq_02,1,Right now I feel Determined
1629013966.364,dq_03,1,Right now I feel Attentive
1629013967.924,dq_04,1,Right now I feel Inspired
1629013969.408,dq_05,1,Right now I feel Alert
1629013972.315,dq_06,2,Right now I feel Afraid
1629013974.214,dq_07,2,Right now I feel Nervous
1629013976.057,dq_08,1,Right now I feel Upset
1629013977.781,dq_09,1,Right now I feel Hostile
1629013980.684,dq_10,2,Right now I feel Ashamed
1629013982.547,dq_11,1,Right now I feel Stressed
1629013984.523,dq_12,1,Right now I feel Distracted
1629013987.225,dq_13,Pleasant,I have had social interactions
1629013989.982,dq_14,Yes,I have had a difficult time to complete my tasks
1629013991.065,dq_15,,Have you had any remarkable events?
1629045605.778,dq_01,3,Right now I feel Active
1629045611.494,dq_02,3,Right now I feel Determined
1629045611.97,dq_03,3,Right now I feel Attentive
1629045612.536,dq_04,3,Right now I feel Inspired
1629045613.527,dq_05,1,Right now I feel Alert
1629045614.493,dq_06,1,Right now I feel Afraid
1629045615.406,dq_07,1,Right now I feel Nervous
1629045617.179,dq_08,1,Right now I feel Upset
1629045618.071,dq_09,1,Right now I feel Hostile
1629045618.994,dq_10,1,Right now I feel Ashamed
1629045619.944,dq_11,1,Right now I feel Stressed
1629045621.06,dq_12,1,Right now I feel Distracted
1629045622.589,dq_13,Pleasant,I have had social interactions
1629045624.211,dq_14,No,I have had a difficult time to complete my tasks
1629045624.938,dq_15,,Have you had any remarkable events?
1629055387.438,dq_01,2,Right now I feel Active
1629055388.327,dq_02,3,Right now I feel Determined
1629055389.306,dq_03,3,Right now I feel Attentive
1629055389.977,dq_04,3,Right now I feel Inspired
1629055390.961,dq_05,1,Right now I feel Alert
1629055392.177,dq_06,1,Right now I feel Afraid
1629055393.112,dq_07,1,Right now I feel Nervous
1629055393.978,dq_08,1,Right now I feel Upset
1629055394.862,dq_09,1,Right now I feel Hostile
1629055395.805,dq_10,1,Right now I feel Ashamed
1629055396.828,dq_11,1,Right now I feel Stressed
1629055397.861,dq_12,1,Right now I feel Distracted
1629055399.405,dq_13,Pleasant,I have had social interactions
1629055402.119,dq_14,No,I have had a difficult time to complete my tasks
1629055411.97,dq_15,fix a problem,Have you had any remarkable events?
1629060314.421,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1629060315.895,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1629060317.157,pm_03,0,Have you consumed any cups of coffee/tea today?
1629060319.169,pm_04,No,Have you used any intoxicating substances today?
1629060322.996,pm_05,More than 1.5 hours,Have you exercised today?
1629060325.562,pm_06,1,Right now I feel Active
1629060326.495,pm_07,1,Right now I feel Determined
1629060328.278,pm_08,2,Right now I feel Attentive
1629060329.428,pm_09,1,Right now I feel Inspired
1629060330.887,pm_10,1,Right now I feel Alert
1629060332.078,pm_11,1,Right now I feel Afraid
1629060333.823,pm_12,1,Right now I feel Nervous
1629060334.873,pm_13,1,Right now I feel Upset
1629060337.356,pm_14,1,Right now I feel Hostile
1629060338.622,pm_15,2,Right now I feel Ashamed
1629060339.725,pm_16,1,Right now I feel Stressed
1629060341.029,pm_17,1,Right now I feel Distracted
1629098800.203,am_01,No,Did you sleep well?
1629098803.96,am_02,No,Did you have bad dreams?
1629098806.442,am_03,No,Do you feel well-rested?
1629098808.085,am_04,2,Right now I feel Active
1629098809.66,am_05,3,Right now I feel Determined
1629098810.845,am_06,2,Right now I feel Attentive
1629098813.827,am_07,1,Right now I feel Inspired
1629098815.154,am_08,1,Right now I feel Alert
1629098816.144,am_09,1,Right now I feel Afraid
1629098817.804,am_10,1,Right now I feel Nervous
1629098818.838,am_11,1,Right now I feel Upset
1629098820.544,am_12,1,Right now I feel Hostile
1629098821.555,am_13,1,Right now I feel Ashamed
1629098822.752,am_14,1,Right now I feel Stressed
1629098823.986,am_15,1,Right now I feel Distracted
1629115766.791,dq_01,,Right now I feel Active
1629115766.837,dq_02,,Right now I feel Determined
1629115766.855,dq_03,,Right now I feel Attentive
1629115766.866,dq_04,,Right now I feel Inspired
1629115766.877,dq_05,,Right now I feel Alert
1629115766.888,dq_06,,Right now I feel Afraid
1629115766.899,dq_07,,Right now I feel Nervous
1629115766.908,dq_08,,Right now I feel Upset
1629115766.917,dq_09,,Right now I feel Hostile
1629115766.931,dq_10,,Right now I feel Ashamed
1629115766.942,dq_11,,Right now I feel Stressed
1629115766.956,dq_12,,Right now I feel Distracted
1629115766.968,dq_13,,I have had social interactions
1629115766.984,dq_14,,I have had a difficult time to complete my tasks
1629115767,dq_15,,Have you had any remarkable events?
1629122906.841,dq_01,3,Right now I feel Active
1629122907.366,dq_02,3,Right now I feel Determined
1629122907.873,dq_03,3,Right now I feel Attentive
1629122908.423,dq_04,3,Right now I feel Inspired
1629122909.441,dq_05,1,Right now I feel Alert
1629122910.941,dq_06,1,Right now I feel Afraid
1629122912.59,dq_07,2,Right now I feel Nervous
1629122913.74,dq_08,1,Right now I feel Upset
1629122914.957,dq_09,1,Right now I feel Hostile
1629122916.769,dq_10,1,Right now I feel Ashamed
1629122921.474,dq_11,2,Right now I feel Stressed
1629122922.537,dq_12,1,Right now I feel Distracted
1629122926.35,dq_13,Pleasant,I have had social interactions
1629122928.72,dq_14,No,I have had a difficult time to complete my tasks
1629122929.842,dq_15,,Have you had any remarkable events?
1629139869.355,dq_01,3,Right now I feel Active
1629139869.797,dq_02,3,Right now I feel Determined
1629139870.305,dq_03,3,Right now I feel Attentive
1629139870.899,dq_04,3,Right now I feel Inspired
1629139871.788,dq_05,1,Right now I feel Alert
1629139872.739,dq_06,1,Right now I feel Afraid
1629139874.116,dq_07,1,Right now I feel Nervous
1629139875.357,dq_08,1,Right now I feel Upset
1629139876.689,dq_09,1,Right now I feel Hostile
1629139878.738,dq_10,2,Right now I feel Ashamed
1629139879.839,dq_11,1,Right now I feel Stressed
1629139881.321,dq_12,1,Right now I feel Distracted
1629139883.146,dq_13,Pleasant,I have had social interactions
1629139886.973,dq_14,No,I have had a difficult time to complete my tasks
1629139888.323,dq_15,,Have you had any remarkable events?
1629144602.089,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1629144603.71,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1629144604.759,pm_03,0,Have you consumed any cups of coffee/tea today?
1629144606.161,pm_04,No,Have you used any intoxicating substances today?
1629144609.426,pm_05,0.5-1.5 hours,Have you exercised today?
1629144611.138,pm_06,2,Right now I feel Active
1629144612.477,pm_07,2,Right now I feel Determined
1629144614.293,pm_08,1,Right now I feel Attentive
1629144615.487,pm_09,1,Right now I feel Inspired
1629144616.827,pm_10,1,Right now I feel Alert
1629144618.394,pm_11,3,Right now I feel Afraid
1629144621.038,pm_12,2,Right now I feel Nervous
1629144622.37,pm_13,1,Right now I feel Upset
1629144623.96,pm_14,1,Right now I feel Hostile
1629144626.627,pm_15,2,Right now I feel Ashamed
1629144628.288,pm_16,1,Right now I feel Stressed
1629144629.82,pm_17,1,Right now I feel Distracted
1629183886.122,am_01,No,Did you sleep well?
1629183889.188,am_02,Yes,Did you have bad dreams?
1629183893.171,am_03,No,Do you feel well-rested?
1629183896.688,am_04,1,Right now I feel Active
1629183898.523,am_05,1,Right now I feel Determined
1629183900.463,am_06,1,Right now I feel Attentive
1629183902.257,am_07,1,Right now I feel Inspired
1629183904.03,am_08,1,Right now I feel Alert
1629183906.197,am_09,2,Right now I feel Afraid
1629183909.507,am_10,2,Right now I feel Nervous
1629183912.239,am_11,1,Right now I feel Upset
1629183914.18,am_12,1,Right now I feel Hostile
1629183916.329,am_13,2,Right now I feel Ashamed
1629183918.09,am_14,1,Right now I feel Stressed
1629183920.364,am_15,1,Right now I feel Distracted
1629189729.095,dq_01,1,Right now I feel Active
1629189730.576,dq_02,1,Right now I feel Determined
1629189733.387,dq_03,1,Right now I feel Attentive
1629189736.404,dq_04,1,Right now I feel Inspired
1629189739.17,dq_05,1,Right now I feel Alert
1629189741.405,dq_06,1,Right now I feel Afraid
1629189743.521,dq_07,1,Right now I feel Nervous
1629189746.489,dq_08,3,Right now I feel Upset
1629189748.387,dq_09,1,Right now I feel Hostile
1629189752.961,dq_10,4,Right now I feel Ashamed
1629189755.861,dq_11,2,Right now I feel Stressed
1629189758.621,dq_12,1,Right now I feel Distracted
1629189762.709,dq_13,Unpleasant,I have had social interactions
1629189765.071,dq_14,Yes,I have had a difficult time to complete my tasks
1629189766.627,dq_15,,Have you had any remarkable events?
1629203447.17,dq_01,1,Right now I feel Active
1629203448.501,dq_02,1,Right now I feel Determined
1629203449.648,dq_03,1,Right now I feel Attentive
1629203450.762,dq_04,1,Right now I feel Inspired
1629203452.099,dq_05,1,Right now I feel Alert
1629203453.531,dq_06,1,Right now I feel Afraid
1629203455.087,dq_07,1,Right now I feel Nervous
1629203456.396,dq_08,1,Right now I feel Upset
1629203457.702,dq_09,1,Right now I feel Hostile
1629203460.671,dq_10,1,Right now I feel Ashamed
1629203462.131,dq_11,3,Right now I feel Stressed
1629203469.85,dq_12,3,Right now I feel Distracted
1629203472.955,dq_13,Pleasant,I have had social interactions
1629203475.387,dq_14,Yes,I have had a difficult time to complete my tasks
1629203476.986,dq_15,,Have you had any remarkable events?
1629218633.595,dq_01,2,Right now I feel Active
1629218635.861,dq_02,2,Right now I feel Determined
1629218636.896,dq_03,3,Right now I feel Attentive
1629218638.63,dq_04,3,Right now I feel Inspired
1629218640.229,dq_05,3,Right now I feel Alert
1629218641.679,dq_06,1,Right now I feel Afraid
1629218643.111,dq_07,1,Right now I feel Nervous
1629218645.312,dq_08,2,Right now I feel Upset
1629218646.996,dq_09,1,Right now I feel Hostile
1629218649.715,dq_10,2,Right now I feel Ashamed
1629218651.196,dq_11,1,Right now I feel Stressed
1629218652.829,dq_12,1,Right now I feel Distracted
1629218655.073,dq_13,Pleasant,I have had social interactions
1629218657.558,dq_14,No,I have had a difficult time to complete my tasks
1629218659.074,dq_15,,Have you had any remarkable events?
1629232751.854,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1629232753.538,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1629232754.722,pm_03,0,Have you consumed any cups of coffee/tea today?
1629232756.511,pm_04,No,Have you used any intoxicating substances today?
1629232760.631,pm_05,No,Have you exercised today?
1629232765.888,pm_06,2,Right now I feel Active
1629232768.266,pm_07,1,Right now I feel Determined
1629232769.872,pm_08,1,Right now I feel Attentive
1629232771.248,pm_09,1,Right now I feel Inspired
1629232772.656,pm_10,1,Right now I feel Alert
1629232774.488,pm_11,1,Right now I feel Afraid
1629232775.521,pm_12,1,Right now I feel Nervous
1629232777.939,pm_13,2,Right now I feel Upset
1629232778.931,pm_14,1,Right now I feel Hostile
1629232780.315,pm_15,1,Right now I feel Ashamed
1629232781.556,pm_16,1,Right now I feel Stressed
1629232782.781,pm_17,1,Right now I feel Distracted
1629276688.842,am_01,Yes,Did you sleep well?
1629276690.535,am_02,No,Did you have bad dreams?
1629276692.287,am_03,Yes,Do you feel well-rested?
1629276693.86,am_04,3,Right now I feel Active
1629276694.306,am_05,3,Right now I feel Determined
1629276694.754,am_06,3,Right now I feel Attentive
1629276695.409,am_07,3,Right now I feel Inspired
1629276696.259,am_08,1,Right now I feel Alert
1629276697.137,am_09,1,Right now I feel Afraid
1629276698.444,am_10,1,Right now I feel Nervous
1629276699.659,am_11,2,Right now I feel Upset
1629276700.804,am_12,1,Right now I feel Hostile
1629276701.944,am_13,1,Right now I feel Ashamed
1629276702.993,am_14,1,Right now I feel Stressed
1629276704.209,am_15,1,Right now I feel Distracted
1629283669.001,dq_01,3,Right now I feel Active
1629283669.334,dq_02,3,Right now I feel Determined
1629283669.6,dq_03,3,Right now I feel Attentive
1629283670.143,dq_04,3,Right now I feel Inspired
1629283670.927,dq_05,1,Right now I feel Alert
1629283671.634,dq_06,1,Right now I feel Afraid
1629283672.435,dq_07,1,Right now I feel Nervous
1629283675.95,dq_08,2,Right now I feel Upset
1629283677.301,dq_09,1,Right now I feel Hostile
1629283678.05,dq_10,1,Right now I feel Ashamed
1629283678.894,dq_11,1,Right now I feel Stressed
1629283679.928,dq_12,1,Right now I feel Distracted
1629283681.443,dq_13,Pleasant,I have had social interactions
1629283683.061,dq_14,No,I have had a difficult time to complete my tasks
1629283684.201,dq_15,,Have you had any remarkable events?
1629294234.115,dq_01,3,Right now I feel Active
1629294234.471,dq_02,3,Right now I feel Determined
1629294234.797,dq_03,3,Right now I feel Attentive
1629294235.347,dq_04,3,Right now I feel Inspired
1629294236.188,dq_05,1,Right now I feel Alert
1629294237.201,dq_06,1,Right now I feel Afraid
1629294238.155,dq_07,1,Right now I feel Nervous
1629294239.067,dq_08,1,Right now I feel Upset
1629294240.482,dq_09,1,Right now I feel Hostile
1629294241.824,dq_10,1,Right now I feel Ashamed
1629294242.716,dq_11,1,Right now I feel Stressed
1629294243.75,dq_12,1,Right now I feel Distracted
1629294245.172,dq_13,Pleasant,I have had social interactions
1629294246.439,dq_14,No,I have had a difficult time to complete my tasks
1629294247.4,dq_15,,Have you had any remarkable events?
1629313876.99,dq_01,3,Right now I feel Active
1629313877.413,dq_02,3,Right now I feel Determined
1629313877.88,dq_03,3,Right now I feel Attentive
1629313878.346,dq_04,3,Right now I feel Inspired
1629313879.214,dq_05,1,Right now I feel Alert
1629313880.124,dq_06,1,Right now I feel Afraid
1629313881.064,dq_07,1,Right now I feel Nervous
1629313881.891,dq_08,1,Right now I feel Upset
1629313882.707,dq_09,1,Right now I feel Hostile
1629313883.575,dq_10,1,Right now I feel Ashamed
1629313884.464,dq_11,1,Right now I feel Stressed
1629313885.48,dq_12,1,Right now I feel Distracted
1629313886.89,dq_13,Pleasant,I have had social interactions
1629313889.714,dq_14,No,I have had a difficult time to complete my tasks
1629313890.558,dq_15,,Have you had any remarkable events?
1629318737.324,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1629318739.798,pm_02,1-2,Have you consumed any glasses/shots/pints of alcohol today?
1629318741.656,pm_03,0,Have you consumed any cups of coffee/tea today?
1629318743.348,pm_04,No,Have you used any intoxicating substances today?
1629318746.728,pm_05,less than half-hour,Have you exercised today?
1629318748.86,pm_06,2,Right now I feel Active
1629318750.645,pm_07,2,Right now I feel Determined
1629318751.916,pm_08,2,Right now I feel Attentive
1629318753.577,pm_09,3,Right now I feel Inspired
1629318755.232,pm_10,1,Right now I feel Alert
1629318756.3,pm_11,1,Right now I feel Afraid
1629318757.26,pm_12,1,Right now I feel Nervous
1629318758.227,pm_13,1,Right now I feel Upset
1629318759.161,pm_14,1,Right now I feel Hostile
1629318760.16,pm_15,1,Right now I feel Ashamed
1629318761.193,pm_16,1,Right now I feel Stressed
1629318762.516,pm_17,1,Right now I feel Distracted
1629357852.254,am_01,Yes,Did you sleep well?
1629357853.874,am_02,Yes,Did you have bad dreams?
1629357855.456,am_03,No,Do you feel well-rested?
1629357859.714,am_04,3,Right now I feel Active
1629357860.189,am_05,3,Right now I feel Determined
1629357860.563,am_06,3,Right now I feel Attentive
1629357861.014,am_07,3,Right now I feel Inspired
1629357862.823,am_08,1,Right now I feel Alert
1629357864.188,am_09,1,Right now I feel Afraid
1629357865.046,am_10,1,Right now I feel Nervous
1629357865.854,am_11,1,Right now I feel Upset
1629357866.645,am_12,1,Right now I feel Hostile
1629357867.414,am_13,1,Right now I feel Ashamed
1629357868.454,am_14,1,Right now I feel Stressed
1629357869.393,am_15,1,Right now I feel Distracted
1629365653.228,dq_01,3,Right now I feel Active
1629365653.779,dq_02,3,Right now I feel Determined
1629365654.272,dq_03,3,Right now I feel Attentive
1629365654.695,dq_04,3,Right now I feel Inspired
1629365655.579,dq_05,1,Right now I feel Alert
1629365656.413,dq_06,1,Right now I feel Afraid
1629365657.205,dq_07,1,Right now I feel Nervous
1629365659.289,dq_08,1,Right now I feel Upset
1629365660.14,dq_09,1,Right now I feel Hostile
1629365660.996,dq_10,1,Right now I feel Ashamed
1629365661.89,dq_11,1,Right now I feel Stressed
1629365662.955,dq_12,1,Right now I feel Distracted
1629365665.923,dq_13,Pleasant,I have had social interactions
1629365667.497,dq_14,No,I have had a difficult time to complete my tasks
1629365668.312,dq_15,,Have you had any remarkable events?
1629388642.493,dq_01,3,Right now I feel Active
1629388642.972,dq_02,3,Right now I feel Determined
1629388643.38,dq_03,3,Right now I feel Attentive
1629388643.813,dq_04,3,Right now I feel Inspired
1629388645.473,dq_05,1,Right now I feel Alert
1629388647.691,dq_06,1,Right now I feel Afraid
1629388649.527,dq_07,1,Right now I feel Nervous
1629388651.125,dq_08,1,Right now I feel Upset
1629388652.63,dq_09,1,Right now I feel Hostile
1629388654.297,dq_10,1,Right now I feel Ashamed
1629388656.057,dq_11,1,Right now I feel Stressed
1629388657.756,dq_12,1,Right now I feel Distracted
1629388661.63,dq_13,Pleasant,I have had social interactions
1629388663.488,dq_14,No,I have had a difficult time to complete my tasks
1629388664.647,dq_15,,Have you had any remarkable events?
1629398598.878,dq_01,2,Right now I feel Active
1629398600.536,dq_02,3,Right now I feel Determined
1629398601.727,dq_03,2,Right now I feel Attentive
1629398604.662,dq_04,2,Right now I feel Inspired
1629398605.795,dq_05,1,Right now I feel Alert
1629398606.801,dq_06,1,Right now I feel Afraid
1629398607.734,dq_07,1,Right now I feel Nervous
1629398608.628,dq_08,1,Right now I feel Upset
1629398609.497,dq_09,1,Right now I feel Hostile
1629398610.328,dq_10,1,Right now I feel Ashamed
1629398611.185,dq_11,1,Right now I feel Stressed
1629398612.052,dq_12,1,Right now I feel Distracted
1629398614.401,dq_13,Pleasant,I have had social interactions
1629398615.918,dq_14,No,I have had a difficult time to complete my tasks
1629398617.002,dq_15,,Have you had any remarkable events?
1629404536.477,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1629404538.993,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1629404540.311,pm_03,0,Have you consumed any cups of coffee/tea today?
1629404541.826,pm_04,No,Have you used any intoxicating substances today?
1629404543.787,pm_05,No,Have you exercised today?
1629404546.095,pm_06,2,Right now I feel Active
1629404548.455,pm_07,4,Right now I feel Determined
1629404549.893,pm_08,3,Right now I feel Attentive
1629404550.71,pm_09,3,Right now I feel Inspired
1629404551.827,pm_10,1,Right now I feel Alert
1629404552.806,pm_11,1,Right now I feel Afraid
1629404555.559,pm_12,2,Right now I feel Nervous
1629404556.573,pm_13,1,Right now I feel Upset
1629404557.673,pm_14,1,Right now I feel Hostile
1629404559.311,pm_15,1,Right now I feel Ashamed
1629404560.806,pm_16,1,Right now I feel Stressed
1629404562.674,pm_17,1,Right now I feel Distracted
1629445796.57,am_01,No,Did you sleep well?
1629445798.08,am_02,Yes,Did you have bad dreams?
1629445799.62,am_03,No,Do you feel well-rested?
1629445801.497,am_04,3,Right now I feel Active
1629445802.037,am_05,3,Right now I feel Determined
1629445804.303,am_06,4,Right now I feel Attentive
1629445806.637,am_07,5,Right now I feel Inspired
1629445808.147,am_08,1,Right now I feel Alert
1629445809.104,am_09,1,Right now I feel Afraid
1629445810.131,am_10,1,Right now I feel Nervous
1629445812.87,am_11,1,Right now I feel Upset
1629445815.23,am_12,1,Right now I feel Hostile
1629445816.197,am_13,1,Right now I feel Ashamed
1629445817.848,am_14,1,Right now I feel Stressed
1629445819.12,am_15,1,Right now I feel Distracted
1629455580.185,dq_01,3,Right now I feel Active
1629455582.018,dq_02,4,Right now I feel Determined
1629455582.859,dq_03,3,Right now I feel Attentive
1629455584.025,dq_04,5,Right now I feel Inspired
1629455585.934,dq_05,1,Right now I feel Alert
1629455586.792,dq_06,1,Right now I feel Afraid
1629455588.56,dq_07,1,Right now I feel Nervous
1629455590.092,dq_08,1,Right now I feel Upset
1629455591.059,dq_09,1,Right now I feel Hostile
1629455592.052,dq_10,1,Right now I feel Ashamed
1629455593.268,dq_11,1,Right now I feel Stressed
1629455594.367,dq_12,1,Right now I feel Distracted
1629455596.2,dq_13,Pleasant,I have had social interactions
1629455598.332,dq_14,No,I have had a difficult time to complete my tasks
1629455608.154,dq_15,lab visit ,Have you had any remarkable events?
1629470656.864,dq_01,3,Right now I feel Active
1629470657.461,dq_02,3,Right now I feel Determined
1629470657.994,dq_03,3,Right now I feel Attentive
1629470658.597,dq_04,3,Right now I feel Inspired
1629470659.586,dq_05,1,Right now I feel Alert
1629470660.503,dq_06,1,Right now I feel Afraid
1629470661.431,dq_07,1,Right now I feel Nervous
1629470662.34,dq_08,1,Right now I feel Upset
1629470663.22,dq_09,1,Right now I feel Hostile
1629470664.129,dq_10,1,Right now I feel Ashamed
1629470665.063,dq_11,1,Right now I feel Stressed
1629470666.118,dq_12,1,Right now I feel Distracted
1629470667.943,dq_13,Pleasant,I have had social interactions
1629470669.531,dq_14,No,I have had a difficult time to complete my tasks
1629470670.32,dq_15,,Have you had any remarkable events?
1629483796.758,dq_01,3,Right now I feel Active
1629483797.395,dq_02,3,Right now I feel Determined
1629483797.879,dq_03,3,Right now I feel Attentive
1629483798.356,dq_04,3,Right now I feel Inspired
1629483800.023,dq_05,1,Right now I feel Alert
1629483801.097,dq_06,1,Right now I feel Afraid
1629483802.556,dq_07,1,Right now I feel Nervous
1629483803.496,dq_08,1,Right now I feel Upset
1629483804.379,dq_09,1,Right now I feel Hostile
1629483805.246,dq_10,1,Right now I feel Ashamed
1629483806.246,dq_11,1,Right now I feel Stressed
1629483807.295,dq_12,1,Right now I feel Distracted
1629483809.055,dq_13,Pleasant,I have had social interactions
1629483811.328,dq_14,No,I have had a difficult time to complete my tasks
1629483813.012,dq_15,,Have you had any remarkable events?
1629490662.391,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1629490665.251,pm_02,3-4,Have you consumed any glasses/shots/pints of alcohol today?
1629490667.667,pm_03,1-2,Have you consumed any cups of coffee/tea today?
1629490669.554,pm_04,No,Have you used any intoxicating substances today?
1629490693.225,pm_05,less than half-hour,Have you exercised today?
1629490698.575,pm_06,2,Right now I feel Active
1629490700.618,pm_07,3,Right now I feel Determined
1629490701.285,pm_08,3,Right now I feel Attentive
1629490701.841,pm_09,3,Right now I feel Inspired
1629490703.519,pm_10,1,Right now I feel Alert
1629490705.186,pm_11,1,Right now I feel Afraid
1629490706.618,pm_12,1,Right now I feel Nervous
1629490708.142,pm_13,1,Right now I feel Upset
1629490710.036,pm_14,1,Right now I feel Hostile
1629490711.957,pm_15,1,Right now I feel Ashamed
1629490714.057,pm_16,1,Right now I feel Stressed
1629490715.8,pm_17,1,Right now I feel Distracted
1629531152.845,am_01,,Did you sleep well?
1629531152.889,am_02,,Did you have bad dreams?
1629531152.902,am_03,,Do you feel well-rested?
1629531152.913,am_04,,Right now I feel Active
1629531152.927,am_05,,Right now I feel Determined
1629531152.941,am_06,,Right now I feel Attentive
1629531152.956,am_07,,Right now I feel Inspired
1629531152.97,am_08,,Right now I feel Alert
1629531152.988,am_09,,Right now I feel Afraid
1629531153.007,am_10,,Right now I feel Nervous
1629531153.024,am_11,,Right now I feel Upset
1629531153.043,am_12,,Right now I feel Hostile
1629531153.066,am_13,,Right now I feel Ashamed
1629531153.078,am_14,,Right now I feel Stressed
1629531153.091,am_15,,Right now I feel Distracted
1629537874.09,dq_01,1,Right now I feel Active
1629537875.45,dq_02,1,Right now I feel Determined
1629537876.616,dq_03,1,Right now I feel Attentive
1629537880.886,dq_04,1,Right now I feel Inspired
1629537882.134,dq_05,1,Right now I feel Alert
1629537883.667,dq_06,1,Right now I feel Afraid
1629537884.651,dq_07,1,Right now I feel Nervous
1629537885.683,dq_08,1,Right now I feel Upset
1629537886.628,dq_09,1,Right now I feel Hostile
1629537887.649,dq_10,1,Right now I feel Ashamed
1629537888.865,dq_11,1,Right now I feel Stressed
1629537891.446,dq_12,1,Right now I feel Distracted
1629537893.766,dq_13,Pleasant,I have had social interactions
1629537895.608,dq_14,No,I have had a difficult time to complete my tasks
1629537896.461,dq_15,,Have you had any remarkable events?
1629546402.487,dq_01,2,Right now I feel Active
1629546404.161,dq_02,3,Right now I feel Determined
1629546404.663,dq_03,3,Right now I feel Attentive
1629546405.211,dq_04,3,Right now I feel Inspired
1629546407.942,dq_05,1,Right now I feel Alert
1629546409.498,dq_06,1,Right now I feel Afraid
1629546410.732,dq_07,1,Right now I feel Nervous
1629546411.744,dq_08,1,Right now I feel Upset
1629546412.729,dq_09,1,Right now I feel Hostile
1629546413.677,dq_10,1,Right now I feel Ashamed
1629546414.597,dq_11,1,Right now I feel Stressed
1629546416.156,dq_12,1,Right now I feel Distracted
1629546417.708,dq_13,Pleasant,I have had social interactions
1629546418.946,dq_14,,I have had a difficult time to complete my tasks
1629546419.963,dq_15,,Have you had any remarkable events?
1629571134.586,dq_01,3,Right now I feel Active
1629571134.942,dq_02,3,Right now I feel Determined
1629571135.259,dq_03,3,Right now I feel Attentive
1629571135.577,dq_04,3,Right now I feel Inspired
1629571137.703,dq_05,1,Right now I feel Alert
1629571139.328,dq_06,1,Right now I feel Afraid
1629571141.67,dq_07,1,Right now I feel Nervous
1629571150.493,dq_08,1,Right now I feel Upset
1629571152.81,dq_09,1,Right now I feel Hostile
1629571154.495,dq_10,1,Right now I feel Ashamed
1629571156.027,dq_11,1,Right now I feel Stressed
1629571157.744,dq_12,1,Right now I feel Distracted
1629571159.504,dq_13,Pleasant,I have had social interactions
1629571161.211,dq_14,No,I have had a difficult time to complete my tasks
1629571162.261,dq_15,,Have you had any remarkable events?
1629576022.172,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1629576024.13,pm_02,1-2,Have you consumed any glasses/shots/pints of alcohol today?
1629576026.047,pm_03,0,Have you consumed any cups of coffee/tea today?
1629576027.862,pm_04,No,Have you used any intoxicating substances today?
1629576030.906,pm_05,0.5-1.5 hours,Have you exercised today?
1629576033.007,pm_06,1,Right now I feel Active
1629576034.391,pm_07,1,Right now I feel Determined
1629576035.652,pm_08,1,Right now I feel Attentive
1629576037.523,pm_09,1,Right now I feel Inspired
1629576038.499,pm_10,1,Right now I feel Alert
1629576039.536,pm_11,1,Right now I feel Afraid
1629576040.507,pm_12,1,Right now I feel Nervous
1629576041.407,pm_13,1,Right now I feel Upset
1629576042.432,pm_14,1,Right now I feel Hostile
1629576043.417,pm_15,1,Right now I feel Ashamed
1629576044.367,pm_16,1,Right now I feel Stressed
1629576045.539,pm_17,1,Right now I feel Distracted
1629622456.058,am_01,,Did you sleep well?
1629622456.09,am_02,,Did you have bad dreams?
1629622456.104,am_03,,Do you feel well-rested?
1629622456.122,am_04,,Right now I feel Active
1629622456.13,am_05,,Right now I feel Determined
1629622456.141,am_06,,Right now I feel Attentive
1629622456.164,am_07,,Right now I feel Inspired
1629622456.174,am_08,,Right now I feel Alert
1629622456.184,am_09,,Right now I feel Afraid
1629622456.195,am_10,,Right now I feel Nervous
1629622456.205,am_11,,Right now I feel Upset
1629622456.224,am_12,,Right now I feel Hostile
1629622456.232,am_13,,Right now I feel Ashamed
1629622456.241,am_14,,Right now I feel Stressed
1629622456.249,am_15,,Right now I feel Distracted
1629623901.938,dq_01,1,Right now I feel Active
1629623904.056,dq_02,1,Right now I feel Determined
1629623905.824,dq_03,1,Right now I feel Attentive
1629623907.401,dq_04,1,Right now I feel Inspired
